Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20
48.102787456445995,0.1964740303717109,0.983773201546749,B,0.10377358490566038,734.0,0.4838831129702386,3.609294366461939,1.1962488136594345,6.093364493311283,2,X,0,Category1,Option4,12.719931908393969,8.054799064531737,No,Medium,cat
48.102787456445995,0.204466736529549,-0.9880095545104408,A,0.10377358490566038,506.7033461324733,3.6016794167737785,2.1797490526152683,-0.6318272249105953,3.9830008213192336,5,Z,0,Category1,Option4,9.249617242198816,11.700172613610349,No,High,cat
48.102787456445995,1.1194108872233313,0.8994674927309381,A,0.0,156.5053273610073,0.3674806940008537,1.9845807578862136,-1.886894596204003,4.998186314637626,4,X,1,Category1,Option4,10.042781428949773,8.002058432507235,Yes,High,dog
48.102787456445995,0.6693431225098726,-0.9946815840635644,C,1.0,506.7033461324733,1.0199619036632912,3.000529481209788,-1.8288737251805511,4.998186314637626,7,Y,0,Category1,Option1,10.042781428949773,7.082889571382152,Yes,Medium,cat
48.102787456445995,0.6166942527637177,-0.4265446537884126,B,0.0,943.0,1.9061453449374093,3.4122750771244847,-1.8166996048706516,4.998186314637626,1,Z,0,Category1,Option2,10.042781428949773,12.22521053192944,No,Low,some other
48.102787456445995,0.3978405935067522,0.2484132436381009,B,0.10377358490566038,375.4949833811835,0.8818023616724743,6.78316873260776,-0.5582426444100436,6.057294635805095,1,Y,1,Category2,Option1,9.121465705372158,9.983985289746084,No,High,cat
25.0,0.2153884465515583,-0.1621857451254058,D,0.0,29.0,0.9005722820934562,8.635383114888342,-2.226560467920946,4.998186314637626,2,Y,1,Category1,Option1,13.992655391094525,12.27230695061668,No,Low,dog
77.0,0.5863659457061223,0.1098224909936593,D,0.10377358490566038,718.0,0.1036413532090567,6.515693347908758,5.639152530750869,3.0545889295772457,1,Y,1,Category1,Option1,10.042781428949773,14.51827815626461,Yes,High,cat
48.102787456445995,0.6893653106130019,0.0460612761678198,A,1.0,818.0,0.3841040671154768,2.441538239736711,-0.1458149886108704,2.945466045984292,5,Y,0,Category1,Option1,10.042781428949773,12.86951472900283,Yes,Low,cat
9.0,0.2563251927959752,-0.6144443126462311,D,0.0,506.7033461324733,0.5402497642205675,5.04106565174629,-1.2080606009521562,5.307717269601292,8,X,0,Category2,Option2,10.042781428949773,5.0014803548479625,Yes,Medium,cat
20.0,0.8402721061132976,1.571863692226947,B,1.0,506.7033461324733,0.4643756390954907,3.486595827942849,2.5546812737265423,5.0720871976001884,1,X,0,Category1,Option4,13.56017493163908,8.764131458117605,Yes,High,cat
48.102787456445995,0.5544168458653033,-0.1141958230608976,B,0.0,730.0,0.366160491047768,2.1720995578942643,1.3376852497623613,4.998186314637626,2,Y,0,Category1,Option1,10.042781428949773,11.622614823432883,Yes,High,cat
69.0,0.5023797226959373,-0.3547038794499192,C,0.10377358490566038,506.7033461324733,0.0214229619487992,3.178987330016705,-4.093091205493322,4.998186314637626,3,Y,0,Category1,Option3,10.042781428949773,10.692971465251784,Yes,Medium,cat
48.102787456445995,0.8614708510618418,1.225560654535665,B,0.0,248.0,0.3905809933094077,14.542669184521424,-1.378145132982452,4.998186314637626,2,Z,1,Category1,Option2,6.125444306009429,5.923153379145295,Yes,High,cat
47.0,0.1873420573263413,-0.8464302245757402,B,0.0,506.7033461324733,1.956019897701512,1.0640819285045091,2.688590229372557,4.998186314637626,3,X,1,Category3,Option2,10.042781428949773,11.782106529409983,Yes,Medium,dog
48.102787456445995,0.0192404412946995,-1.0002884018164984,B,0.10377358490566038,506.7033461324733,1.268870154053484,2.7672964649472176,-0.4622516598420457,5.912771296730062,6,X,0,Category1,Option3,12.062861321410075,11.179560440086776,Yes,Low,cat
82.0,0.7705388421615889,-1.2096388708020802,B,0.10377358490566038,506.7033461324733,0.1118186136542555,0.847355255851952,-1.2176411889395378,4.998186314637626,3,X,0,Category2,Option1,9.226167250526734,6.380783423459632,No,High,cat
48.102787456445995,0.221392156181282,0.4754037573286467,B,0.0,506.7033461324733,0.1107506669539542,2.882429998366598,-4.647367293232121,4.998186314637626,17,X,0,Category1,Option1,11.305324935872838,7.430411655550575,No,High,dog
88.0,0.113432354212237,0.2555119090447192,A,0.10377358490566038,552.0,0.7095805426144648,10.423695987971328,0.0213491249505103,4.998186314637626,6,X,0,Category2,Option4,11.78847568171378,5.845521048288397,Yes,High,dog
49.0,0.2533338262928477,0.9215381277994276,B,0.10377358490566038,636.0,0.906874766892356,3.9618641197108473,1.8129695966823165,4.998186314637626,11,Z,1,Category1,Option2,11.325960776793483,14.420011273804672,Yes,Low,cat
48.102787456445995,0.157421454563074,-2.008859482587685,A,0.0,585.0,0.0625064836299962,3.928377416384864,0.4683080294246584,4.998186314637626,1,X,0,Category2,Option2,9.90172186991015,9.067795541914196,Yes,High,dog
19.0,0.2650600298276908,-0.0465959938556429,C,0.10377358490566038,506.7033461324733,1.6948487190707473,4.312436504022833,-1.7023826497122383,4.998186314637626,9,Y,1,Category1,Option1,7.452578979156611,12.000536587134402,Yes,Low,cat
48.102787456445995,0.0890101506202071,0.4078875114783211,C,0.0,506.7033461324733,0.1374265676445538,3.062546515839488,0.2827785384406317,2.954839353477761,8,Z,0,Category1,Option1,10.042781428949773,10.821913869909858,Yes,Low,cat
48.102787456445995,0.4812670048757049,0.6377786993856163,B,0.0,506.7033461324733,2.1081420998802627,7.160934456235619,2.039093114458264,4.998186314637626,3,Z,0,Category1,Option2,12.836008819125182,10.052973614717782,No,High,cat
39.0,0.6941473860035723,1.3395927602811055,A,0.0,821.0,1.8265309546875992,6.307828016784013,0.6331121720407087,5.070308905943876,2,X,1,Category2,Option4,9.836248240960128,14.762831603048133,Yes,High,cat
48.102787456445995,0.9063729869415142,-1.817375288789731,B,1.0,25.0,1.191751777127747,0.955213501308318,0.8155189258080686,4.998186314637626,9,X,0,Category1,Option1,12.25441304273752,11.614438048842208,Yes,Low,cat
48.102787456445995,0.7454220499386234,0.1886669035965001,A,0.0,635.0,1.1569594314314844,2.918021220954976,0.4863113314393891,2.041999651756137,2,Y,1,Category2,Option2,10.042781428949773,5.739190238847748,Yes,Low,cat
48.102787456445995,0.1087185514151806,0.4913459984551275,B,0.10377358490566038,506.7033461324733,0.8046737788654361,7.02650409308748,-0.5075051092783767,4.998186314637626,8,X,1,Category1,Option1,10.042781428949773,9.261293326032089,Yes,Medium,cat
57.0,0.5351506333593106,0.2914447376896434,B,0.0,881.0,0.5843233871021278,0.7602455027376367,1.01388591829318,4.998186314637626,1,X,0,Category2,Option4,8.996172767276445,7.21114740611394,Yes,High,dog
32.0,0.0793221476854071,-1.857559714101824,A,0.10377358490566038,746.0,1.1356752334111382,7.797311907036508,-0.1869212230183135,2.9187669213127148,6,X,2,Category1,Option2,5.525559386716167,13.523839785117753,Yes,High,cat
31.0,0.5727787650681475,0.5927283511780853,B,0.0,859.0,2.065336298777169,2.472702403774549,1.385716292894072,5.05630936944717,5,X,0,Category1,Option3,10.042781428949773,5.544339630407855,Yes,Medium,dog
74.0,0.5283502776941749,0.4625540029099892,D,0.0,506.7033461324733,0.2362178204016338,1.6164025643665925,2.630048963390613,4.998186314637626,7,X,0,Category1,Option1,7.687296846029682,10.95388540866087,Yes,Medium,dog
48.102787456445995,0.0065174671107324,-0.4063285162680183,D,0.0,79.0,1.2798129105019194,4.033812633775974,1.4973910511003994,4.998186314637626,2,Y,0,Category2,Option1,9.662368784195223,10.750412390976068,No,High,cat
48.102787456445995,0.7538132799757005,0.0249092658688882,B,1.0,285.0,0.2191024279433022,1.975787591042617,0.3610259519295238,4.998186314637626,5,X,0,Category3,Option3,10.042781428949773,7.137467812245944,Yes,Medium,cat
48.102787456445995,0.6414250544093314,0.1406057517517604,A,0.10377358490566038,506.7033461324733,2.261463882195988,1.2224431846532815,-1.821004385306788,4.998186314637626,5,Y,0,Category2,Option2,8.953973414981542,10.01450071939663,No,High,cat
55.0,0.4537550557286567,0.3530291047078094,B,1.0,506.7033461324733,0.8848260549791519,4.6350192595055,3.2849752361698927,4.998186314637626,3,Y,0,Category1,Option1,10.042781428949773,13.198831884193762,Yes,Medium,cat
28.0,0.9189667085961204,0.6276457932965146,B,0.10377358490566038,328.0,0.1230209810204876,3.9319025896831,0.6888597920552696,3.1090622540136392,1,Y,0,Category2,Option1,10.606237192612545,5.570863907078435,No,Medium,cat
48.102787456445995,0.4526047761580443,0.6790048457479088,C,0.0,506.7033461324733,0.0022229324662497,0.8135850642351261,-0.6470793328773832,5.044927886795473,9,X,0,Category1,Option2,10.042781428949773,7.84432877817237,No,Low,dog
0.0,0.4611031338701979,0.043251545860939,B,0.10377358490566038,506.7033461324733,0.6275517023265296,2.9433834164542167,1.2657239038971946,7.023086079170957,2,X,1,Category3,Option3,9.835431097202568,6.949882035200577,Yes,Medium,cat
0.0,0.162696272879154,1.8839879794014245,B,1.0,358.0,1.0357002327048956,7.842196068753104,0.6946028106828793,5.892869002176784,3,Y,0,Category1,Option1,8.950566184081975,7.91170866774088,Yes,High,cat
48.102787456445995,0.6649052304302189,1.348020542609035,B,0.10377358490566038,506.7033461324733,3.4607463620551644,2.451718465530621,-2.0397478423193807,4.998186314637626,9,Z,0,Category2,Option1,10.042781428949773,12.757710473742703,Yes,High,cat
48.102787456445995,0.1685125310808229,0.6915853239783667,B,0.10377358490566038,784.0,0.4521210371532355,0.3134895596490449,1.0723965267255904,3.8237763008931847,4,X,0,Category2,Option4,10.042781428949773,13.657596529502738,No,Low,cat
5.0,0.3096375642939634,-0.4497668650361209,C,0.0,506.7033461324733,0.0527097868524848,2.4140264500324133,0.7884517162217008,4.998186314637626,1,X,0,Category1,Option4,10.042781428949773,9.086341952690066,No,Medium,cat
48.102787456445995,0.6991912081060323,-1.131190447497436,D,1.0,506.7033461324733,0.919831673306618,11.89629450919781,4.777304644956531,4.998186314637626,2,X,1,Category1,Option3,11.75176052131654,10.098828450476956,Yes,Medium,some other
48.102787456445995,0.3060579219477887,-0.0717274898786206,B,0.10377358490566038,506.7033461324733,0.1835651212339793,0.5302684814143442,-1.2299988935243706,3.076254873451605,2,Y,0,Category1,Option2,8.994001104082134,12.1272676588158,No,High,cat
48.102787456445995,0.6028215405871856,-0.279121050352481,D,0.0,757.0,3.867272183379297,2.654674758753119,0.7414237617345559,7.204954655325057,1,X,1,Category1,Option1,13.672791037709196,8.703247815098965,Yes,Low,cat
4.0,0.9767110996421522,0.1995176730078432,B,0.0,443.0,0.4909710923455093,5.078184610294095,0.9346186323013428,4.998186314637626,2,Y,0,Category1,Option4,10.042781428949773,8.544436863610292,Yes,Low,cat
42.0,0.0431182450592418,-0.6330031374148529,A,0.0,506.7033461324733,0.7873428135300853,1.2847373508823476,0.8668208577471079,5.858204652911208,9,Y,2,Category2,Option2,11.017103175155537,6.659030147751233,Yes,High,cat
58.0,0.394207890645633,1.1226840097636703,D,0.10377358490566038,506.7033461324733,0.3046532141330805,6.630532016428409,-1.6524213620929975,4.998186314637626,5,Z,1,Category3,Option1,10.042781428949773,9.98416483787396,Yes,High,cat
31.0,0.8997348621633808,-1.1706841340537673,B,0.0,506.7033461324733,2.3630476959782016,2.303122901294229,-0.3044271029104441,2.064496931474968,3,X,0,Category1,Option4,7.428565034569951,14.474123988910252,Yes,High,cat
1.0,0.5898681229750515,-1.5398874906711504,C,0.10377358490566038,720.0,0.0757020487510406,2.3092316859798983,-0.7699923852256124,4.998186314637626,1,Y,0,Category1,Option1,12.094082589603378,7.6628953439071505,Yes,Low,cat
65.0,0.9417750970584056,0.6169452074971038,B,0.0,319.0,0.2787037134202945,4.0349335303777725,0.0818405763374489,4.998186314637626,2,X,0,Category1,Option1,7.808591638163998,11.288325350596992,Yes,High,cat
48.102787456445995,0.9504650153356876,1.5630115434955916,B,0.0,442.0,0.0415193662951009,3.552127355654615,-1.0991820001821926,6.950797113624234,3,Z,1,Category1,Option3,10.042781428949773,5.567954546622699,Yes,Medium,cat
48.102787456445995,0.8274282541238485,-0.803172056183737,B,0.0,506.7033461324733,2.8172672744292115,2.5518414782480923,-0.024737333277568,4.998186314637626,2,Y,0,Category2,Option3,10.042781428949773,7.339479787439403,Yes,High,cat
35.0,0.3479193396418635,-1.215922284404202,A,0.0,506.7033461324733,0.4349168655005538,0.4218181190767148,3.631664833607712,4.998186314637626,7,Z,0,Category1,Option1,10.447598332416046,8.128614879245298,Yes,Medium,dog
11.0,0.0267211193181962,0.4044117247164881,B,0.0,903.0,0.3763501875495625,6.750441469379169,1.2600965707714211,7.1173943584931685,3,X,0,Category2,Option3,10.042781428949773,10.116983903892088,Yes,High,dog
48.102787456445995,0.9538058590223918,-1.2664468433335632,B,1.0,44.0,1.7958465721971648,0.7185904184001325,1.3398747335101275,4.998186314637626,1,X,0,Category1,Option3,7.894324457346508,13.373193753239304,Yes,Low,dog
82.0,0.2040805865246443,2.0742810552009816,C,0.0,310.0,2.1534198557545903,6.561774797607171,1.1573868060150363,4.998186314637626,6,X,0,Category2,Option3,9.269558569368158,7.001991757045404,Yes,High,cat
48.102787456445995,0.2425817719124945,0.3793751367502869,B,0.0,506.7033461324733,0.9999838344914396,1.9224104641784725,2.211173223886959,4.998186314637626,1,Z,0,Category1,Option3,10.042781428949773,12.79990511625439,Yes,High,cat
0.0,0.6659045897269159,0.6984707484110441,B,0.10377358490566038,506.7033461324733,1.9783917657155168,6.349142315430893,1.5157244310918674,4.998186314637626,4,X,2,Category1,Option3,9.037854137558998,7.424927212498612,Yes,Low,cat
48.102787456445995,0.7021824754866682,1.6892584287777643,C,0.0,702.0,2.9291367550479617,4.219456720044203,1.209905924314575,4.998186314637626,15,Y,0,Category3,Option2,10.042781428949773,6.037400459116507,Yes,Low,some other
48.102787456445995,0.9590183639767156,-0.3908168503603075,B,0.0,599.0,0.5638156438051154,16.00183840722536,0.8070915798849463,4.998186314637626,1,Y,1,Category3,Option1,11.310715677092062,12.591401115970074,Yes,Medium,dog
48.102787456445995,0.595266525586253,0.072632399346608,B,0.0,506.7033461324733,0.7463383155379988,2.496112103267663,1.075564287523787,4.998186314637626,5,X,1,Category1,Option2,12.725109360435896,14.43575585676478,Yes,High,cat
48.102787456445995,0.4403299555840091,-1.161405608233644,B,0.0,848.0,0.2048386826166816,5.490506683270334,-3.6389698477637977,4.998186314637626,1,X,1,Category3,Option4,10.042781428949773,14.398374888645993,Yes,Low,dog
48.102787456445995,0.1243813312234697,0.2435692505011694,B,0.0,922.0,2.2439123320962087,9.418309879224484,0.7704945950988583,4.998186314637626,1,X,0,Category2,Option3,10.042781428949773,10.086378991763294,No,Medium,cat
48.102787456445995,0.8574103397753919,0.1557311120828785,B,0.0,506.7033461324733,1.0057870407040863,3.892125007569044,0.6980542162075392,4.998186314637626,8,Z,1,Category1,Option3,11.289192449358351,10.509504788503437,Yes,Low,cat
75.0,0.0442648553904931,-0.9914108079941348,B,0.0,506.7033461324733,2.717228279313629,3.03946012415684,0.8860222386207961,5.046573879039282,2,Z,0,Category1,Option1,13.02807381049937,9.172536739837865,Yes,Medium,cat
48.102787456445995,0.852229115063022,1.097283947973528,B,0.10377358490566038,980.0,0.4734863819400234,2.20823456009199,1.1367760843632395,4.998186314637626,24,Z,0,Category2,Option2,6.405547214893337,8.133775830129984,Yes,High,cat
48.102787456445995,0.3363139605667674,0.9276219846411384,C,0.0,441.0,3.694358808623028,3.2959729205952155,2.478662296311993,4.998186314637626,12,Y,0,Category1,Option4,10.042781428949773,13.146317009958842,Yes,High,cat
68.0,0.9080293414023008,0.7363309784040608,C,0.10377358490566038,610.0,0.8268607247133359,5.808941502461453,0.658900614777025,4.925778227710128,1,X,0,Category1,Option1,12.43384395733033,9.991541931875911,Yes,High,cat
47.0,0.850622832507647,1.9310735208907752,B,0.10377358490566038,140.0,1.3121136692035476,5.475833951551533,-0.272082504934571,9.011116506897007,5,Y,1,Category1,Option4,8.760893179830713,11.020374435592576,Yes,High,dog
3.0,0.698924760902315,-1.4446773276772715,B,1.0,888.0,1.003368135189468,1.1380717023431817,-2.4787974145444145,4.998186314637626,2,Z,0,Category1,Option3,10.042781428949773,11.288220349866313,Yes,Medium,cat
48.102787456445995,0.0213413833056717,0.4366315544418148,B,0.10377358490566038,436.0,0.0458410961417264,3.265443081598656,2.3396711749027808,4.998186314637626,3,Z,1,Category1,Option2,9.405160703218558,10.67816064119548,No,High,cat
48.102787456445995,0.6916655986724336,0.722252413764994,D,0.0,506.7033461324733,0.3258066197525026,0.947691773781183,-1.1469512870213805,4.998186314637626,1,Z,1,Category2,Option2,8.86558498805165,12.84135022536048,No,Medium,cat
78.0,0.5618249437494095,1.2465069299004312,C,0.0,506.7033461324733,2.71973737036662,1.9250329639854424,-1.711381474042991,6.003000826080688,1,X,2,Category2,Option3,9.808419121018856,10.762100110221558,Yes,Low,cat
48.102787456445995,1.353971349044882,0.1261089990872255,B,1.0,-185.15274948214116,0.8420724100198245,4.817926255559874,-0.3106843026438283,4.966229204314905,2,Y,2,Category1,Option2,7.755377307209454,9.866194504984229,Yes,Medium,some other
20.0,0.576869785861528,-0.2318847790024583,B,0.10377358490566038,193.0,0.0990761260691908,7.574095400763973,3.2290702257682664,4.998186314637626,1,Y,0,Category1,Option2,11.66136157516475,9.335380742795968,Yes,Low,dog
48.102787456445995,0.849543796761894,-0.7701314592605023,B,0.10377358490566038,453.0,1.0197613595079336,2.749424435472415,1.090949439826336,2.2036890232472395,5,Y,1,Category1,Option2,10.042781428949773,11.445966624603006,Yes,Low,dog
58.0,0.2106516242264757,-0.0455740782317233,C,0.10377358490566038,885.0,0.4822748962660348,10.657654991071029,0.9682095778372174,5.07143365043446,6,X,0,Category1,Option4,9.33913113274608,12.71693201370272,Yes,Medium,some other
23.0,0.3396483468348588,0.0277275243130064,D,0.10377358490566038,483.0,1.7157113915202091,3.9834680197841794,0.389008209910307,5.139129490575705,3,X,0,Category1,Option4,10.042781428949773,12.10537759257762,Yes,High,cat
79.0,0.0883108219989027,0.8785885539422156,B,0.10377358490566038,941.0,0.2483534159993639,2.8261501288453466,-0.0298404428459388,4.998186314637626,2,Y,2,Category1,Option4,10.042781428949773,11.287061157622636,Yes,Medium,dog
48.102787456445995,0.7783739539658819,-0.3504798759321375,A,1.0,506.7033461324733,5.229592955624768,1.2448928181710246,-0.9571876918318462,3.0292073084592506,5,X,0,Category1,Option4,10.042781428949773,5.077329621172525,Yes,Low,dog
48.102787456445995,0.0993430721345666,-1.0573035585841446,A,0.0,178.0,1.594595975514662,11.753151619866092,0.6779248748905297,6.042329581652728,6,X,0,Category1,Option2,10.042781428949773,8.5290294804633,Yes,Medium,cat
48.0,0.9119904710948296,-0.0463566436619206,B,0.10377358490566038,555.0,0.0716355644935763,6.417011369013491,1.0514621415783694,4.998186314637626,5,Z,2,Category1,Option4,10.042781428949773,8.636810302598045,Yes,Low,some other
49.0,0.5108555601106907,-0.1908484575982239,A,0.0,112.0,0.2451470505126111,1.3636226963350904,-4.796008235283255,4.998186314637626,6,Z,1,Category1,Option2,8.957367093837853,13.07935068482976,Yes,Low,cat
69.0,0.2732522958715481,-0.7827181967091962,B,0.0,601.0,1.8980657922183,8.251728368503242,1.3899805330820565,2.9830159009088297,1,Z,0,Category1,Option1,10.042781428949773,13.15411990724334,Yes,High,dog
48.102787456445995,0.070026447559229,0.98264139347881,D,0.0,148.0,0.2684012190959159,10.011250114858695,0.4509663933264574,4.998186314637626,1,Y,0,Category1,Option2,9.013007804990488,6.998733296948959,Yes,Medium,dog
48.102787456445995,0.8177907578326755,0.3332046811760623,D,0.0,506.7033461324733,4.04433863545521,2.683330654896797,-1.0977779994909405,7.93170097076629,2,Z,0,Category1,Option4,10.042781428949773,5.096617864271166,No,Medium,cat
64.0,0.3922886169043755,-1.3660437666387624,A,0.0,858.0,0.4953814593618459,1.6714268917397466,1.804633293812359,4.998186314637626,2,Z,1,Category2,Option3,10.90055106052228,7.652227602137149,Yes,Low,cat
48.102787456445995,0.8848291627802793,-2.64119490216606,B,0.0,441.0,0.0070386243842957,7.614265336375012,0.3980899918803707,4.998186314637626,1,X,0,Category1,Option4,10.042781428949773,10.9305990680851,Yes,High,cat
69.0,0.7205515754770517,0.3311345782902917,B,0.10377358490566038,212.0,1.1737086126710474,2.407295507556632,-3.7858890891378696,4.998186314637626,4,X,0,Category3,Option2,8.404269620704422,5.006121314393156,Yes,High,cat
48.102787456445995,0.0841543120320069,-1.6337911695364158,D,0.10377358490566038,125.0,0.4967069810420937,1.770050360413041,0.5897379505521008,4.998186314637626,3,Y,0,Category1,Option2,10.042781428949773,5.16705113615841,Yes,Low,cat
0.0,0.7721249928010511,-0.0646955030530125,B,0.10377358490566038,867.0,0.9143100387872992,2.3755633762240924,0.5970752694615076,7.01912174571667,1,X,0,Category1,Option3,10.042781428949773,12.585423818421472,Yes,Low,some other
50.0,0.8226302461820598,0.5988146603341848,B,0.0,829.0,0.7007297030094254,4.824246132368627,1.0154272796607735,3.822268634236477,1,Y,1,Category1,Option2,8.806016527106186,8.597832621281457,Yes,High,cat
36.0,0.100185111108027,0.4666219616513981,A,0.0,492.0,0.4942457768039012,1.83966488854705,0.5919020379211151,4.998186314637626,8,X,1,Category2,Option2,12.32574094079585,12.28638227819156,Yes,High,cat
48.102787456445995,0.6702483730956056,2.1435351503875424,A,0.10377358490566038,958.0,1.7522229821634607,4.407792894389377,-3.070030890209039,4.985743820308868,4,X,0,Category1,Option4,11.636259361552654,12.342783233828378,Yes,Medium,cat
48.0,0.2209810343862317,1.5744736420684515,A,0.0,948.0,1.4906244712830494,4.5513821536995644,2.3950772560895714,4.998186314637626,6,Z,0,Category1,Option2,10.042781428949773,7.503575528897075,Yes,High,some other
93.0,0.3353517286135282,-1.035376572065153,A,0.10377358490566038,834.0,3.401639480711714,5.429737092706145,-2.7429127672862186,5.983712223695946,8,X,0,Category1,Option3,8.67437169952605,9.316739041420153,No,Low,cat
48.102787456445995,0.1404068467518835,-1.817191185163857,B,0.10377358490566038,506.7033461324733,0.6261131345487381,5.481659471734155,-0.1823688066162111,4.129247619781806,11,Z,2,Category1,Option3,8.86945418289001,14.097192550304175,Yes,Low,some other
98.0,-0.4569131667535164,-1.3066433096384862,B,0.0,838.1891718795657,0.3823468021160282,2.7253878764454256,-0.8378354242937736,4.998186314637626,1,X,2,Category1,Option3,10.042781428949773,11.044094321502104,Yes,Medium,dog
48.102787456445995,0.8575064636273748,0.9738090410404122,B,0.0,506.7033461324733,1.4704638741583174,7.195927999006639,0.4411429533095545,4.998186314637626,3,X,0,Category1,Option4,10.042781428949773,9.72541688116578,Yes,Medium,cat
77.0,0.9328824379767132,0.2148724414844536,B,0.10377358490566038,506.7033461324733,0.537650370484312,5.736904225618916,-4.504194006399327,8.937210806335882,1,Y,2,Category1,Option2,8.87746173804977,13.366792078605702,Yes,Low,cat
48.102787456445995,0.7217725998902571,0.2906844162171636,A,0.10377358490566038,506.7033461324733,0.0521828825310207,13.596524132733244,1.2666360190961263,4.998186314637626,2,Z,1,Category1,Option3,10.44262599920594,10.468279032857556,No,Low,cat
73.0,0.1643770110365107,-0.4797007234844639,C,0.0,506.7033461324733,1.431429282652222,4.193823566996343,-1.5924561824809025,4.998186314637626,10,Y,1,Category1,Option2,7.097795333539254,11.012450007162489,Yes,High,dog
48.102787456445995,0.0009129195408695,-0.3326830376817652,B,0.10377358490566038,506.7033461324733,0.680763610213669,5.30835348419224,-0.2471902803758928,6.993596080373755,8,Y,1,Category2,Option1,10.042781428949773,9.515492359141188,Yes,Low,cat
48.102787456445995,0.3634671516427898,-0.851947442189638,A,0.0,331.0,1.0027778715240865,10.463783002680708,-0.9329764667259725,7.015673755443158,3,X,1,Category3,Option4,10.042781428949773,13.747469600158484,Yes,Medium,some other
